% Model:              Ellipse3.mph
% Version:            COMSOL 6.3.0.290
% Date:               Oct 26 2025, 11:01
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description: Displacement field, X component, Displacement field, Y component, Strain tensor, XX component, Strain tensor, YY component, Strain tensor, XY component
% Length unit:        m
% X                       Y                        u (m)                    v (m)                    solid.eXX (1)            solid.eYY (1)            solid.eXY (1)
-0.6600000000000001       -0.72                    -0.0019786744074125266   6.366739410781612E-4     0.003006737359684863     -9.404536305159394E-4    -4.654477809083446E-6
-0.6400000000000001       -0.7                     -0.0019192269597814399   6.183583348985294E-4     0.003005913346805604     -9.392479527577033E-4    -5.226757157601909E-6
-0.6200000000000001       -0.6799999999999999      -0.0018598842666471742   6.001319483018132E-4     0.0030051809947565164    -9.380991774586006E-4    -5.829573965266538E-6
-0.6000000000000001       -0.6599999999999999      -0.001800650474024815    5.819984582407584E-4     0.003004561383752609     -9.370219800031125E-4    -6.463166090654784E-6
-0.5800000000000002       -0.6400000000000001      -0.0017415296110960341   5.639615501819927E-4     0.003004075217250851     -9.360296405474104E-4    -7.127927210888961E-6
-0.5600000000000002       -0.6200000000000001      -0.0016825256615446837   5.460250038299385E-4     0.0030037426766221648    -9.351337103810434E-4    -7.824487017252417E-6
-0.54                     -0.6000000000000001      -0.0016236426481720733   5.281927922203131E-4     0.0030035832773442094    -9.343436373656782E-4    -8.553836080798123E-6
-0.52                     -0.5800000000000001      -0.0015648847329440378   5.104691951927218E-4     0.003003615719380008     -9.33666333387113E-4     -9.31751063835409E-6
-0.5                      -0.56                    -0.0015062563353249537   4.928589284502002E-4     0.0030038577219530286    -9.331056619856644E-4    -1.0117858260274506E-5
-0.4800000000000001       -0.54                    -0.0014477622726685544   4.7536728960186173E-4    0.0030043258301438052    -9.32661818610028E-4     -1.0958413421410622E-5
-0.45999999999999996      -0.52                    -0.0013894079276224143   4.580003227261462E-4     0.003005035177803391     -9.323305693922666E-4    -1.1844423240307686E-5
-0.4399999999999999       -0.5                     -0.001331199449033935    4.4076500302374794E-4    0.0030059991882316686    -9.321023067975365E-4    -1.2783579236700279E-5
-0.41999999999999993      -0.48                    -0.001273143994816534    4.2366944295988774E-4    0.003007229191400509     -9.319608723334444E-4    -1.3787032569337188E-5
-0.4                      -0.4599999999999999      -0.001215250027757623    4.0672312077616473E-4    0.003008733934841875     -9.318820881154035E-4    -1.48707999857106E-5
-0.38                     -0.43999999999999995     -0.001157527678464475    3.899371311669669E-4     0.003010518965866446     -9.318319316532418E-4    -1.6057708443601663E-5
-0.36                     -0.41999999999999993     -0.0010999891937044715   3.7332445593394334E-4    0.0030125858677543436    -9.317642838206536E-4    -1.738008176345393E-5
-0.34                     -0.4                     -0.0010426494934713925   3.5690024907565485E-4    0.0030149313451216255    -9.316181821086987E-4    -1.8883447079758497E-5
-0.32                     -0.3799999999999999      -9.85526866348788E-4     3.406821253441426E-4     0.0030175461796550043    -9.313145259834486E-4    -2.0631637523274666E-5
-0.30000000000000004      -0.36                    -9.286438402365937E-4    3.2469043282980545E-4    0.0030204141245486495    -9.307522177817834E-4    -2.2713795428117142E-5
-0.28                     -0.3400000000000001      -8.720282742032513E-4    3.0894847728578676E-4    0.003023510886764924     -9.298037953454035E-4    -2.5253941400496586E-5
-0.26                     -0.32000000000000006     -8.157147267863933E-4    2.93482646925488E-4      0.0030268034765585407    -9.283107416984447E-4    -2.8423968098756022E-5
-0.23999999999999996      -0.2999999999999999      -7.597461656665025E-4    2.783223591837142E-4     0.0030302504042470785    -9.260788693547123E-4    -3.246113373188972E-5
-0.21999999999999995      -0.28                    -7.04176091669388E-4     2.6349971308376233E-4    0.003033803495539507     -9.228745032858358E-4    -3.769134070939159E-5
-0.1999999999999999       -0.26                    -6.490711537924606E-4    2.4904868043204424E-4    0.0030374124902780996    -9.184226540765896E-4    -4.4559629553260365E-5
-0.18                     -0.24000000000000002     -5.945143272832317E-4    2.3500360570347526E-4    0.003041034065264137     -9.124089831761828E-4    -5.366928730111702E-5
-0.15999999999999995      -0.21999999999999983     -5.406087083297302E-4    2.213967117795377E-4     0.0030446473846584086    -9.044880492053067E-4    -6.583058378433405E-5
-0.14000000000000012      -0.19999999999999996     -4.8748194109644725E-4   2.0825423821767234E-4    0.003048278485690213     -8.943008769120046E-4    -8.211914896957889E-5
-0.1200000000000001       -0.17999999999999994     -4.3529123313468943E-4   1.955907959877408E-4     0.0030520352462938666    -8.815048363736341E-4    -1.0394207087880921E-4
-0.10000000000000009      -0.15999999999999995     -3.8422884079633107E-4   1.8340155468744962E-4    0.003056152459756735     -8.658172911086632E-4    -1.331066284893879E-4
-0.07999999999999996      -0.1400000000000001      -3.345278444519062E-4    1.7165206138738604E-4    0.0030610411814379333    -8.470699468769767E-4    -1.718818957271609E-4
-0.05999999999999994      -0.12000000000000008     -2.864680443397513E-4    1.6026592293328265E-4    0.0030673208713895964    -8.252571907855781E-4    -2.2303606555616675E-4
-0.040000000000000036     -0.10000000000000006     -2.4038158557536125E-4   1.491111646620933E-4     0.003075619854362508     -8.003561506032094E-4    -2.8974820141650895E-4
-0.020000000000000018     -0.08000000000000002     -1.9664538715005882E-4   1.3797272481307616E-4    0.00307755219772949      -7.672249061948634E-4    -3.8282353857824555E-4
0                         -0.060000000000000026    -1.5450902593735358E-4   1.2623645569901675E-4    0.0031820265778998453    -7.910398879991111E-4    -4.2615092279122465E-4
0.020000000000000046      -0.04000000000000002     -9.420955671632902E-5    1.0762744908993408E-4    0.0038513369503260925    -0.0011528538348779785   2.0142391317026445E-5
0.04000000000000006       -0.020000000000000004    -9.232832941276725E-8    7.809360116263528E-5     0.00424298807380601      -0.001382080016452099    3.391719221374568E-4
0.06000000000000005       0                        1.0145257242935038E-4    4.631329081654121E-5     0.004220987421249078     -0.0013688081132328651   3.1803846657072306E-4
0.08000000000000007       0.02000000000000004      2.0297753214040422E-4    1.451970259764019E-5     0.004219663485854908     -0.0013672398890599415   3.162041346812748E-4
0.10000000000000009       0.040000000000000036     3.044353672559789E-4     -1.7261806310887537E-5   0.004218475877907001     -0.0013660477328413028   3.151792611242054E-4
0.12000000000000013       0.06000000000000001      4.058339549820323E-4     -4.901460076501857E-5    0.0042169795742870485    -0.001364975883758019    3.1491153658887253E-4
0.14000000000000015       0.08000000000000004      5.07189543147419E-4      -8.073352227901337E-5    0.0042154688227733035    -0.0013642327701365745   3.1531666854407676E-4
0.16000000000000003       0.10000000000000003      6.085225094512951E-4     -1.1242287775045178E-4   0.004214317630703269     -0.0013640852180607339   3.1610107535052004E-4
0.17999999999999994       0.12000000000000008      7.098450638666032E-4     -1.440824758463529E-4    0.004218246676636338     -0.0013672282181344192   3.188626359532744E-4
0.19999999999999996       0.14000000000000007      8.107995455941972E-4     -1.7561946695543855E-4   0.004189457575313271     -0.00134983984192996     3.113488126564885E-4
0.21999999999999983       0.15999999999999995      8.926699932800287E-4     -1.9919772016461506E-4   0.003248226225200638     -8.969735844022563E-4    -5.725458452881244E-5
0.24000000000000002       0.17999999999999997      9.350918159461173E-4     -2.0690786990574836E-4   0.002614445616320573     -6.195942968181485E-4    -3.083940745349115E-4
0.26                      0.19999999999999993      9.68557682915531E-4      -2.116945197479571E-4    0.0026994869859454096    -7.098732614424121E-4    -2.5992397728708444E-4
0.28000000000000014       0.21999999999999995      0.0010059844271276513    -2.1899901383077373E-4   0.002771335485853435     -7.822734873937521E-4    -2.250763551646075E-4
0.29999999999999993       0.23999999999999996      0.001046728295990307     -2.2845990592939753E-4   0.0028237936219529178    -8.332663902514656E-4    -2.0085603633901764E-4
0.31999999999999995       0.26                     0.0010901316253070245    -2.396783562321925E-4    0.002862871296238346     -8.692026259535727E-4    -1.8219556174996044E-4
0.33999999999999997       0.28                     0.001135685705621185     -2.522975876582774E-4    0.002891712595078129     -8.940488238837096E-4    -1.668684504603407E-4
0.36                      0.29999999999999993      0.001182999601030193     -2.660220275232293E-4    0.002912874911181479     -9.108814686629186E-4    -1.5360219437676403E-4
0.38000000000000006       0.31999999999999984      0.0012317718799791917    -2.8061498680314066E-4   0.002928363993470786     -9.22028087366116E-4     -1.417008440946309E-4
0.40000000000000013       0.33999999999999997      0.0012817683046036038    -2.9589087078595223E-4   0.0029397052468743885    -9.29202448047178E-4     -1.3079111537240055E-4
0.41999999999999993       0.36                     0.001332805093611743     -3.117060432524761E-4    0.0029480388238172874    -9.336460594562558E-4    -1.2067217205152087E-4
0.43999999999999995       0.38                     0.0013847365984393336    -3.279502445822623E-4    0.0029542094582968442    -9.362499121015263E-4    -1.1123148656192216E-4
0.4599999999999999        0.4000000000000001       0.0014374462662153189    -3.4453927180633725E-4   0.0029588407176745816    -9.376499974215959E-4    -1.0239981938392195E-4
0.48                      0.41999999999999993      0.0014908399823227551    -3.6140904397118974E-4   0.002962392538779633     -9.382986962473845E-4    -9.412824279740011E-5
0.5                       0.4399999999999999       0.0015448411176314184    -3.785109258714005E-4    0.002965204306206462     -9.385167062393282E-4    -8.63770871959242E-5
0.52                      0.45999999999999985      0.00159938679669451      -3.958081016376377E-4    0.002967526512404154     -9.385302477823754E-4    -7.911107427340411E-5
0.5400000000000001        0.47999999999999987      0.0016544250457921825    -4.132727852908576E-4    0.0029695438065471882    -9.384975122058756E-4    -7.229750063068745E-5
0.56                      0.5                      0.0017099125812626464    -4.30884081357432E-4     0.002971391708977441     -9.385273991364401E-4    -6.590581349601536E-5
0.5800000000000001        0.52                     0.0017658130694109336    -4.486263427449758E-4    0.0029731687287855094    -9.386927856087456E-4    -5.9907734776876456E-5
0.6000000000000001        0.54                     0.0018220957383754952    -4.664879057489307E-4    0.002974945169337546     -9.390399396386426E-4    -5.4277526176122207E-5
0.6200000000000002        0.56                     0.0018787342564105987    -4.844601098995703E-4    0.0029767695566891086    -9.395952240335395E-4    -4.899221520216825E-5
0.6400000000000002        0.5800000000000001       0.0019357058148565872    -5.0253653274996E-4      0.0029786733659509673    -9.403699001661412E-4    -4.403171581112038E-5
0.6600000000000001        0.6000000000000001       0.0019929903708756735    -5.20712387154699E-4     0.0029806745321152017    -9.413636032882165E-4    -3.937883148749616E-5
0.68                      0.6199999999999999       0.0020505700170203906    -5.389840419430152E-4    0.0029827800963174306    -9.425668933179435E-4    -3.501915218839007E-5
0.7                       0.6400000000000001       0.002108428453347912     -5.573486370088219E-4    0.002984988241077661     -9.4396316726807E-4      -3.094086487661461E-5
0.7199999999999999        0.6599999999999999       0.002166550544081583     -5.758037714618376E-4    0.0029872898983535645    -9.455301361828198E-4    -2.7134499117948318E-5
0.74                      0.6799999999999999       0.0022249219454224295    -5.943472492064874E-4    0.0029896700631354364    -9.472410104355088E-4    -2.3592627584865793E-5
0.76                      0.7                      0.0022835287944887035    -6.129768706014518E-4    0.002992108908598789     -9.490654947988411E-4    -2.03095391796573E-5
0.78                      0.72                     0.0023423574518218354    -6.316902620460055E-4    0.0029945827707786887    -9.509706636574201E-4    -1.728089999678207E-5
0.8                       0.7400000000000002       0.0024013942916715695    -6.504847377015625E-4    0.0029970650501826893    -9.529217640602121E-4    -1.4503415140240094E-5
0.82                      0.76                     0.0024606255355205026    -6.693571892787655E-4    0.00299952706156763      -9.548829770562301E-4    -1.197450241127907E-5
0.84                      0.78                     0.0025200371251495914    -6.883040010443572E-4    0.003001938850754171     -9.568181548799526E-4    -9.691987102892576E-6
0.8600000000000001        0.8                      0.0025796146320752823    -7.073209880349179E-4    0.003004269987901926     -9.586915416114485E-4    -7.653825460303024E-6
0.8800000000000001        0.8200000000000001       0.002639343200477255     -7.264033559877089E-4    0.0030064903389329517    -9.604684775264117E-4    -5.857862607768772E-6
0.9000000000000001        0.8400000000000003       0.002699207520846471     -7.455456817793694E-4    0.0030085708111818273    -9.621160816784095E-4    -4.301629212457557E-6
0.9199999999999999        0.8599999999999999       0.0027591918315599544    -7.647419132478136E-4    0.003010484065277643     -9.636039033307826E-4    -2.982179613926444E-6
0.94                      0.8799999999999999       0.002819279945502214     -7.839853872176052E-4    0.0030122051823733473    -9.649045296033389E-4    -1.8959729554296034E-6
0.96                      0.8999999999999999       0.002879455298772641     -8.032688645532164E-4    0.0030137122391835866    -9.65994121299251E-4     -1.0388363831459214E-6
0.9800000000000003        0.9200000000000002       0.0029397010230821923    -8.22584579201632E-4     0.003014987367704461     -9.668528875282127E-4    -4.056060177476528E-7
1                         0.94                     0.0030000000000000005    -8.41924381037177E-4     0.003016014408602219     -9.674658285298288E-4    8.870988351302364E-9
-0.9199999999999999       -1                       -0.002758665516411647    9.000000000000001E-4     0.0030166430238694197    -9.53863432281106E-4     1.7152502855555252E-9
-0.9000000000000001       -0.98                    -0.0026983401602549977   8.80931235571494E-4      0.0030165300105908094    -9.534328149997789E-4    -1.15119141543459E-7
-0.8800000000000001       -0.96                    -0.002638034838409808    8.618833900621855E-4     0.0030162759651395643    -9.528602797060359E-4    -2.704681920142245E-7
-0.8600000000000001       -0.94                    -0.002577757521699602    8.42863003757459E-4      0.003015889184927923     -9.521541518825195E-4    -4.6097627177885586E-7
-0.8400000000000001       -0.9199999999999999      -0.0025175159450731943   8.238764956503701E-4     0.0030153801143544615    -9.513238965984752E-4    -6.834912887996788E-7
-0.8200000000000002       -0.8999999999999998      -0.0024573175532975606   8.04930131334485E-4      0.003014761151753191     -9.503808311778298E-4    -9.353181827942888E-7
-0.8                      -0.8799999999999999      -0.002397169475562048    7.860299863015639E-4     0.0030140464853148385    -9.493377761021392E-4    -1.2141141509839611E-6
-0.78                     -0.8599999999999999      -0.002337078504917381    7.671819170172776E-4     0.003013251914884119     -9.482088538763459E-4    -1.517884153215988E-6
-0.76                     -0.8400000000000001      -0.0022770510834397672   7.48391539150602E-4      0.0030123946553499473    -9.470092605503161E-4    -1.8449561179217921E-6
-0.74                     -0.8200000000000001      -0.0022170932934645134   7.29664213680174E-4      0.003011493130803717     -9.457550240203396E-4    -2.193949706507751E-6
-0.72                     -0.8                     -0.002157210855238116    7.1100504152839E-4       0.0030105667642688835    -9.44462752342568E-4     -2.563740782073401E-6
-0.7                      -0.78                    -0.00209740913130079     6.924188672868186E-4     0.003009635767475522     -9.431493748232404E-4    -2.95342393789808E-6
-0.6799999999999999       -0.76                    -0.002037693137893622    6.739102925172627E-4     0.003008720934676997     -9.418318778848059E-4    -3.3622757087860508E-6
-0.6600000000000001       -0.74                    -0.001978067563690351    6.554836990503069E-4     0.0030078434439484527    -9.405270367665528E-4    -3.7897214462268244E-6
-0.6400000000000001       -0.72                    -0.0019185367961897359   6.371432826625684E-4     0.0030070246686819493    -9.392511429204686E-4    -4.235309325860646E-6
-0.6200000000000001       -0.7                     -0.001859104956177301    6.188930974986296E-4     0.003006286001107255     -9.38019725525277E-4     -4.698695548183025E-6
-0.6000000000000001       -0.6799999999999999      -0.0017997759407840312   6.007371116173141E-4     0.0030056486886305502    -9.368472637846797E-4    -5.179645712647824E-6
-0.5800000000000002       -0.6599999999999999      -0.0017405534758444597   5.826792740843907E-4     0.0030051336826203445    -9.3574688465866E-4      -5.678058558637675E-6
-0.56                     -0.6400000000000001      -0.001681441178500872    5.647235941051665E-4     0.0030047614979053067    -9.347300382278795E-4    -6.194020087685866E-6
-0.54                     -0.6200000000000001      -0.0016224426313319743   5.468742327861706E-4     0.003004552079786354     -9.338061400828728E-4    -6.72789861048163E-6
-0.52                     -0.6000000000000001      -0.001563561469723023    5.291356082264696E-4     0.003004524673765265     -9.329821668649709E-4    -7.280494844973002E-6
-0.5                      -0.5800000000000001      -0.001504801484769339    5.115125147517183E-4     0.003004697691465656     -9.322621872494369E-4    -7.853266278486947E-6
-0.47999999999999987      -0.56                    -0.001446166744750547    4.940102571932111E-4     0.003005088564483669     -9.316468063771914E-4    -8.448651961757761E-6
-0.4599999999999999       -0.54                    -0.0013876617391723014   4.76634801141718E-4      0.0030057135762660996    -9.311324968635389E-4    -9.07053371030852E-6
-0.43999999999999995      -0.52                    -0.0013292915506020189   4.5939294001205315E-4    0.003006587660833754     -9.307107843334029E-4    -9.724883077283263E-6
-0.41999999999999993      -0.5                     -0.0012710620610926933   4.422924794511823E-4     0.003007724156624035     -9.303672500580565E-4    -1.042066193011576E-5
-0.4                      -0.4799999999999999      -0.0012129802019766843   4.253424389759706E-4     0.0030091345047859193    -9.300803085750359E-4    -1.1171069611970517E-5
-0.3800000000000001       -0.45999999999999996     -0.0011550542583143714   4.085532695396556E-4     0.0030108278849848014    -9.298197150174282E-4    -1.1995263811573841E-5
-0.36000000000000004      -0.43999999999999995     -0.001097294242406323    3.919370837130787E-4     0.0030128107903568263    -9.295447574591987E-4    -1.2920728178035817E-5
-0.3400000000000001       -0.41999999999999993     -0.00103971235462622     3.755078919139478E-4     0.003015086559470557     -9.292020968921863E-4    -1.398652080869447E-5
-0.32                     -0.4                     -9.823235544906836E-4    3.592818330447951E-4     0.0030176549120997007    -9.287232368119701E-4    -1.524771781952692E-5
-0.3                      -0.3799999999999999      -9.251462703772534E-4    3.4327738020011473E-4    0.0030205115837059955    -9.280216432550715E-4    -1.6781469157856604E-5
-0.28                     -0.36                    -8.682032825455691E-4    3.275154906980502E-4     0.0030236482308409925    -9.269896060951988E-4    -1.8695212280125152E-5
-0.26                     -0.33999999999999997     -8.115228208023857E-4    3.1201965318641877E-4    0.0030270528987087       -9.254950488079104E-4    -2.1137743177236993E-5
-0.24                     -0.31999999999999995     -7.551399246285762E-4    2.968157612894231E-4     0.003030711518147102     -9.233786767310452E-4    -2.431401659150407E-5
-0.21999999999999992      -0.29999999999999993     -6.990981186739248E-4    2.819317113755341E-4     0.0030346111472974537    -9.204521251340261E-4    -2.8504719348157047E-5
-0.1999999999999999       -0.28                    -6.434514583446008E-4    2.673965799867232E-4     0.0030387459997793984    -9.164981456132494E-4    -3.409179325679938E-5
-0.17999999999999994      -0.26                    -5.882669961099441E-4    2.5323918385773496E-4    0.003043127688753755     -9.112743499588909E-4    -4.1591107085963234E-5
-0.15999999999999995      -0.24                    -5.336277059888524E-4    2.3948576460491126E-4    0.0030478014916399472    -9.045225612101534E-4    -5.1693279967391455E-5
-0.14000000000000018      -0.22                    -4.796358788925451E-4    2.2615647887091287E-4    0.003052870620588665     -8.959862436520652E-4    -6.531308687443992E-5
-0.1200000000000001       -0.19999999999999996     -4.264169658246262E-4    2.1326033027005878E-4    0.003058530097941181     -8.854384508763128E-4    -8.364675108759223E-5
-0.10000000000000009      -0.17999999999999994     -3.7412380867853074E-4   2.0078818395799966E-4    0.003065110222858049     -8.727216048519296E-4    -1.0823460078698766E-4
-0.08000000000000013      -0.16000000000000003     -3.229411861466369E-4    1.8870361045925977E-4    0.003073125716865946     -8.577971503642426E-4    -1.4102401763792867E-4
-0.06                     -0.14000000000000012     -2.730906706943687E-4    1.769315877691619E-4     0.003083318553266882     -8.407957687520598E-4    -1.844243129492067E-4
-0.04000000000000009      -0.1200000000000001      -2.2483604032190232E-4   1.6534558883932705E-4    0.0030966603774511283    -8.220343985752349E-4    -2.4133879841645536E-4
-0.020000000000000018     -0.10000000000000006     -1.7849042804954083E-4   1.5375265587928887E-4    0.00311395316542277      -8.017686212426927E-4    -3.151652112931475E-4
0                         -0.08000000000000004     -1.344063478292099E-4    1.4188059654308063E-4    0.0031203035907894465    -7.712265962541006E-4    -4.249630804356531E-4
0.019999999999999934      -0.060000000000000095    -8.834381434063013E-5    1.280478752856695E-4     0.003397532444138021     -8.981854730706914E-4    -3.3210407218797213E-4
0.040000000000000036      -0.04000000000000006     -1.5049911959288655E-5   1.048507442032397E-4     0.004081972382505888     -0.001284745396875163    1.948976903011054E-4
0.05999999999999997       -0.02000000000000003     8.429993055224904E-5     7.366926079535836E-5     0.00423564311797254      -0.0013781847849118373   3.3167681042668755E-4
0.08000000000000007       0                        1.8586487631124538E-4    4.187317178204382E-5     0.004221244116708177     -0.0013685358889254226   3.1685046676568993E-4
0.10000000000000009       0.020000000000000018     2.873728598834333E-4     1.0068302382721399E-5    0.004219916956636297     -0.0013670034625749424   3.1535978415371063E-4
0.11999999999999997       0.04000000000000008      3.8880331604404804E-4    -2.170808143929967E-5    0.004218300708684356     -0.001365677369220766    3.14585759976371E-4
0.14000000000000012       0.060000000000000026     4.901692549000683E-4     -5.344474780854723E-5    0.004216504504614779     -0.0013646228763405325   3.146437136168347E-4
0.15999999999999995       0.08000000000000004      5.914934987320021E-4     -8.514270432018054E-5    0.004214891448653049     -0.001364076081526558    3.1533258109584157E-4
0.17999999999999994       0.10000000000000003      6.928015135580394E-4     -1.1681366983770128E-4   0.0042144460176165915    -0.0013647181913001617   3.1625406662173566E-4
0.19999999999999996       0.12000000000000005      7.940663081641024E-4     -1.484649836088133E-4    0.004243425423974457     -0.0013796200133239119   3.275301115234508E-4
0.22000000000000006       0.1400000000000001       8.911078517957128E-4     -1.7829519918084955E-4   0.003855800348631111     -0.001192070895959938    1.9567207064024792E-4
0.24                      0.16000000000000003      9.533653005773494E-4     -1.9360627073625297E-4   0.0027943284571631637    -7.021296059998003E-4    -2.0147025027887153E-4
0.26                      0.17999999999999994      9.87604045950747E-4      -1.9794327974596566E-4   0.0025982665900910313    -6.505321853160828E-4    -2.7463090331229654E-4
0.28                      0.19999999999999993      0.0010226479988376892    -2.0369991403912865E-4   0.002708463403540043     -7.484921517519595E-4    -2.3175504535011566E-4
0.30000000000000004       0.21999999999999995      0.001061421927713388     -2.1204060700953054E-4   0.0027744448140000558    -8.10017649614652E-4     -2.090595818707808E-4
0.31999999999999995       0.24                     0.001103183220931907     -2.2246877560484754E-4   0.0028233216117029224    -8.528512169666665E-4    -1.9191104373694878E-4
0.3400000000000002        0.26                     0.0011473434614498472    -2.3454198362322934E-4   0.0028595456402581536    -8.823433951559854E-4    -1.7769912896339557E-4
0.36                      0.28                     0.0011934566213920507    -2.478962258766181E-4    0.0028863209175080153    -9.023064581535011E-4    -1.65071684862123E-4
0.38                      0.29999999999999993      0.0012411823822579711    -2.6224327543298247E-4   0.002906130280725387     -9.155735550890586E-4    -1.5338479820693805E-4
0.4                       0.31999999999999995      0.0012902582544570467    -2.773598428992382E-4    0.002920841452414854     -9.241962780005357E-4    -1.4235938262482486E-4
0.42000000000000004       0.33999999999999997      0.0013404792394192966    -2.9307516944085166E-4   0.002931837196050067     -9.296377669934311E-4    -1.3188958595696768E-4
0.43999999999999995       0.3599999999999999       0.0013916832418273241    -3.0925965089283024E-4   0.0029401346472518186    -9.329336753560955E-4    -1.2194293450920862E-4
0.4600000000000001        0.38                     0.0014437406150190346    -3.2581534845832683E-4   0.0029464813411398186    -9.348148498509991E-4    -1.1251184787826004E-4
0.4799999999999999        0.4000000000000001       0.0014965466030181012    -3.426684503699857E-4    0.002951427887821314     -9.357966159893827E-4    -1.0359226365370788E-4
0.5                       0.41999999999999993      0.0015500157992175377    -3.597634412455574E-4    0.002955381299554955     -9.362421942661346E-4    -9.517578003069166E-5
0.5199999999999999        0.44000000000000006      0.0016040780151099986    -3.770586564814445E-4    0.002958643532953484     -9.364071912617849E-4    -8.724806963599271E-5
0.54                      0.4599999999999999       0.0016586751455319765    -3.9452291546778075E-4   0.0029614391732781173    -9.364706509319931E-4    -7.978987277582475E-5
0.5599999999999999        0.4800000000000001       0.0017137587482876128    -4.121329762781508E-4    0.002963935301976778     -9.365567063928838E-4    -7.277878603543466E-5
0.5800000000000001        0.5                      0.0017692881441589514    -4.298716079856895E-4    0.0029662557884795326    -9.367497046242814E-4    -6.61910486317584E-5
0.6000000000000001        0.52                     0.0018252289023527673    -4.4772612426130753E-4   0.00296849161754058      -9.371048100803237E-4    -6.000301873178436E-5
0.6200000000000002        0.54                     0.0018815516162577807    -4.6568726053702105E-4   0.002970708398578848     -9.376554772641171E-4    -5.419226245789815E-5
0.6400000000000001        0.56                     0.0019382309015653213    -4.837483070508657E-4    0.0029729518697355953    -9.384187538055269E-4    -4.873827759157317E-5
0.6600000000000003        0.5800000000000001       0.0019952445676266668    -5.019044328805942E-4    0.0029752519741147016    -9.393990805555223E-4    -4.362290957814316E-5
0.6799999999999998        0.6000000000000001       0.0020525729261591202    -5.201521531416315E-4    0.002977625920178593     -9.405910527158537E-4    -3.883052387978646E-5
0.7000000000000001        0.6200000000000001       0.002110198210864946     -5.384889042270266E-4    0.0029800805218739615    -9.419814666552592E-4    -3.4347993377188845E-5
0.72                      0.6400000000000003       0.002168104088365696     -5.569127013942099E-4    0.002982614031746792     -9.435508807489581E-4    -3.0164550252508493E-5
0.74                      0.6600000000000001       0.002226275245847963     -5.754218600002954E-4    0.002985217621330171     -9.452748510082662E-4    -2.6271542908103764E-5
0.76                      0.6799999999999999       0.002284697044476505     -5.940147668768316E-4    0.002987876620440188     -9.471249548045745E-4    -2.2662130169235665E-5
0.7800000000000001        0.7                      0.0023433552303224626    -6.126896921888532E-4    0.002990571595697697     -9.490696815380543E-4    -1.9330938943710383E-5
0.8                       0.72                     0.0024022356964954615    -6.31444634963562E-4     0.002993279324852991     -9.510752441134005E-4    -1.627370635915587E-5
0.82                      0.74                     0.0024613242915566577    -6.502771975588359E-4    0.0029959737055905594    -9.53106346314575E-4     -1.3486923573155851E-5
0.8400000000000001        0.76                     0.002520606670233382     -6.691844858359E-4       0.0029986266234018344    -9.551269271116159E-4    -1.096749518393868E-5
0.86                      0.78                     0.0025800681830679037    -6.881630328428562E-4    0.0030012087924726253    -9.571008920664987E-4    -8.712425610481078E-6
0.8800000000000001        0.8                      0.0026396938019765735    -7.072087444959582E-4    0.003003690574539151     -9.589928337343269E-4    -6.718541343840011E-6
0.9000000000000002        0.8200000000000001       0.0026994680788437323    -7.26316866144083E-4     0.0030060427744443377    -9.607687368528308E-4    -4.982255675262267E-6
0.9199999999999999        0.8400000000000001       0.002759375134278638     -7.454819690735918E-4    0.0030082374057367836    -9.62396659282782E-4     -3.4993806093841533E-6
0.94                      0.8599999999999999       0.0028193986735828816    -7.646979560116787E-4    0.0030102484166185752    -9.63847376312988E-4     -2.2649889564859535E-6
0.96                      0.8799999999999999       0.0028795220269060167    -7.839580847344775E-4    0.003012052328963006     -9.650949605589204E-4    -1.2733670708775688E-6
0.9800000000000002        0.9000000000000001       0.002939728215211079     -8.032550070127691E-4    0.0030136293762102937    -9.661173118250976E-4    -5.176478410471931E-7
1                         0.9199999999999999       0.0030000000000000005    -8.225809035207863E-4    0.003014961163097287     -9.668968990734433E-4    9.244858454003172E-9
-0.9000000000000001       -1                       -0.002698333346026571    9.000000000000001E-4     0.00301659614744799      -9.534590308701735E-4    1.4998457117480306E-9
-0.8800000000000001       -0.98                    -0.0026380103762508596   8.809411978463918E-4     0.003016469544330075     -9.529356141279253E-4    -1.3283923393861882E-7
-0.8600000000000001       -0.96                    -0.0025777102451268598   8.61907114282027E-4      0.003016203431542963     -9.522716837959735E-4    -3.000541383170463E-7
-0.8400000000000001       -0.94                    -0.002517440744834466    8.429043583744784E-4     0.0030158072976490882    -9.514766181726459E-4    -4.95928615757447E-7
-0.8200000000000001       -0.9199999999999999      -0.0024572093907379283   8.23939412137967E-4      0.0030152926902786517    -9.50560800576794E-4     -7.165275939305956E-7
-0.8                      -0.8999999999999999      -0.0023970233696362143   8.050186000095491E-4     0.003014673032090726     -9.495363455898374E-4    -9.584339609026563E-7
-0.78                     -0.8799999999999999      -0.0023368895177960556   7.86148054136391E-4      0.0030139634425838716    -9.484167266399203E-4    -1.2186409828918254E-6
-0.76                     -0.8599999999999999      -0.0022768143041522987   7.673336879905836E-4     0.003013180548966215     -9.472165575458331E-4    -1.494546554953527E-6
-0.74                     -0.8400000000000001      -0.002216803819485233    7.485811776165129E-4     0.003012342281533728     -9.459513486905005E-4    -1.7839255836993768E-6
-0.72                     -0.8200000000000001      -0.002156863771821496    7.298959511994532E-4     0.0030114676625004563    -9.446372519571963E-4    -2.084894766820241E-6
